"","minlatedeparted","scheddeplocal"
"14158",-22,"15/02/2019 5:45"
"14159",83,"15/02/2019 20:40"
"14160",88,"15/02/2019 21:45"
"14161",-5,"15/02/2019 8:00"
"14162",2,"15/02/2019 9:55"
"14163",13,"15/02/2019 20:00"
"14164",-7,"15/02/2019 6:00"
"14165",-7,"15/02/2019 21:40"
"14166",25,"15/02/2019 10:40"
"14167",10,"15/02/2019 9:10"
"14168",38,"15/02/2019 12:55"
"14169",-2,"15/02/2019 0:05"
"14170",-6,"15/02/2019 7:10"
"14171",81,"15/02/2019 10:45"
"14172",-9,"15/02/2019 6:40"
"14173",29,"20/08/2018 12:55"
"14174",9,"19/05/2018 12:55"
"14175",38,"12/11/2018 12:40"
"14176",5,"12/11/2018 0:40"
"14177",32,"31/12/2018 12:40"
"14178",67,"31/12/2018 0:40"
"14179",84,"26/06/2018 12:55"
"14180",43,"08/12/2018 12:40"
"14181",39,"08/12/2018 0:40"
"14182",-5,"24/10/2018 7:50"
"14183",-3,"24/10/2018 14:50"
"14184",-6,"24/10/2018 23:15"
"14185",8,"24/10/2018 18:55"
"14186",40,"24/10/2018 8:00"
"14187",0,"24/10/2018 18:25"
"14188",-21,"24/10/2018 4:05"
"14189",-5,"24/10/2018 14:15"
"14190",91,"24/10/2018 17:55"
"14191",-14,"24/10/2018 20:40"
"14192",0,"24/10/2018 6:40"
"14193",-10,"24/10/2018 4:20"
"14194",10,"24/10/2018 11:50"
"14195",-6,"24/10/2018 16:15"
"14196",19,"24/10/2018 17:30"
"14197",12,"24/10/2018 7:20"
"14198",-5,"24/10/2018 13:40"
"14199",-8,"24/10/2018 11:10"
"14200",35,"24/10/2018 17:45"
"14201",-7,"24/10/2018 9:50"
"14202",-1,"24/10/2018 5:55"
"14203",10,"24/10/2018 13:50"
"14204",-11,"24/10/2018 6:55"
"14205",-10,"24/10/2018 10:55"
"14206",-22,"24/10/2018 8:55"
"14207",-3,"24/10/2018 9:10"
"14208",-6,"24/10/2018 7:00"
"14209",-14,"24/10/2018 15:35"
"14210",-28,"24/10/2018 20:25"
"14211",-14,"24/10/2018 22:15"
"14212",75,"24/10/2018 17:25"
"14213",6,"24/10/2018 15:40"
"14214",5,"24/10/2018 9:40"
"14215",-12,"24/10/2018 3:50"
"14216",12,"24/10/2018 21:10"
"14217",-13,"24/10/2018 5:45"
"14218",60,"24/10/2018 23:05"
"14219",-18,"24/10/2018 20:00"
"14220",40,"24/10/2018 22:05"
"14221",55,"24/10/2018 14:10"
"14222",-12,"24/10/2018 8:35"
"14223",-12,"24/10/2018 12:40"
"14224",-10,"24/10/2018 7:15"
"14225",10,"24/10/2018 7:10"
"14226",-1,"24/10/2018 16:15"
"14227",0,"24/10/2018 17:00"
"14228",0,"24/10/2018 6:35"
"14229",0,"06/04/2019 7:45"
"14230",0,"06/04/2019 14:50"
"14231",-3,"06/04/2019 16:15"
"14232",-16,"06/04/2019 8:55"
"14233",-5,"06/04/2019 10:40"
"14234",26,"06/04/2019 14:10"
"14235",-22,"06/04/2019 12:35"
"14236",10,"06/04/2019 18:50"
"14237",7,"06/04/2019 18:10"
"14238",-8,"06/04/2019 4:05"
"14239",44,"06/04/2019 14:00"
"14240",106,"06/04/2019 20:45"
"14241",7,"06/04/2019 6:35"
"14242",-13,"06/04/2019 4:20"
"14243",-5,"06/04/2019 16:00"
"14244",66,"06/04/2019 17:30"
"14245",2,"06/04/2019 7:20"
"14246",0,"06/04/2019 13:40"
"14247",-3,"06/04/2019 11:10"
"14248",5,"06/04/2019 11:50"
"14249",89,"06/04/2019 17:45"
"14250",15,"06/04/2019 9:50"
"14251",-1,"06/04/2019 5:35"
"14252",-5,"06/04/2019 13:50"
"14253",-14,"06/04/2019 6:55"
"14254",-3,"06/04/2019 7:00"
"14255",-9,"06/04/2019 15:30"
"14256",-2,"06/04/2019 20:25"
"14257",41,"06/04/2019 22:15"
"14258",1,"06/04/2019 8:00"
"14259",-12,"06/04/2019 16:35"
"14260",-15,"06/04/2019 9:40"
"14261",-6,"06/04/2019 19:50"
"14262",115,"06/04/2019 17:25"
"14263",120,"06/04/2019 21:15"
"14264",-11,"06/04/2019 5:45"
"14265",139,"06/04/2019 18:00"
"14266",51,"06/04/2019 20:00"
"14267",41,"06/04/2019 22:05"
"14268",-13,"06/04/2019 10:55"
"14269",-1,"06/04/2019 15:05"
"14270",-16,"06/04/2019 8:35"
"14271",20,"06/04/2019 12:25"
"14272",7,"06/04/2019 7:10"
"14273",27,"06/04/2019 17:35"
"14274",-12,"06/04/2019 8:35"
"14275",-2,"06/04/2019 6:30"
"14276",29,"06/04/2019 8:30"
"14277",21,"16/03/2019 12:40"
"14278",15,"16/03/2019 0:40"
"14279",30,"20/08/2018 7:40"
"14280",-8,"20/08/2018 14:50"
"14281",0,"20/08/2018 23:15"
"14282",16,"20/08/2018 23:35"
"14283",3,"20/08/2018 18:55"
"14284",100,"20/08/2018 8:00"
"14285",94,"20/08/2018 18:35"
"14286",65,"20/08/2018 4:05"
"14287",100,"20/08/2018 17:55"
"14288",90,"20/08/2018 6:40"
"14289",-7,"20/08/2018 4:20"
"14290",112,"20/08/2018 11:50"
"14291",1,"20/08/2018 16:15"
"14292",49,"20/08/2018 17:30"
"14293",4,"20/08/2018 7:20"
"14294",-3,"20/08/2018 13:40"
"14295",12,"20/08/2018 11:10"
"14296",15,"20/08/2018 17:45"
"14297",-2,"20/08/2018 5:55"
"14298",-7,"20/08/2018 13:50"
"14299",15,"20/08/2018 10:55"
"14300",34,"20/08/2018 8:55"
"14301",37,"20/08/2018 9:10"
"14302",50,"20/08/2018 7:00"
"14303",-11,"20/08/2018 15:35"
"14304",-20,"20/08/2018 22:15"
"14305",119,"20/08/2018 17:25"
"14306",4,"20/08/2018 15:40"
"14307",20,"20/08/2018 9:40"
"14308",16,"20/08/2018 3:50"
"14309",127,"20/08/2018 18:00"
"14310",34,"20/08/2018 23:05"
"14311",114,"20/08/2018 20:00"
"14312",93,"20/08/2018 22:05"
"14313",13,"20/08/2018 14:10"
"14314",-4,"20/08/2018 16:15"
"14315",-13,"20/08/2018 8:35"
"14316",88,"20/08/2018 12:40"
"14317",63,"20/08/2018 7:15"
"14318",32,"20/08/2018 7:10"
"14319",29,"20/08/2018 17:00"
"14320",25,"20/08/2018 6:35"
"14321",66,"25/07/2018 12:55"
"14322",-3,"12/11/2018 7:40"
"14323",-1,"12/11/2018 8:30"
"14324",-1,"12/11/2018 23:00"
"14325",-15,"12/11/2018 23:40"
"14326",40,"12/11/2018 10:55"
"14327",11,"12/11/2018 14:40"
"14328",-13,"12/11/2018 18:35"
"14329",20,"12/11/2018 6:40"
"14330",238,"12/11/2018 18:20"
"14331",-19,"12/11/2018 3:55"
"14332",68,"12/11/2018 13:55"
"14333",-24,"12/11/2018 20:55"
"14334",8,"12/11/2018 6:50"
"14335",187,"12/11/2018 11:40"
"14336",-20,"12/11/2018 15:50"
"14337",-19,"12/11/2018 18:00"
"14338",-4,"12/11/2018 7:20"
"14339",4,"12/11/2018 13:30"
"14340",-7,"12/11/2018 11:20"
"14341",46,"12/11/2018 17:40"
"14342",85,"12/11/2018 9:50"
"14343",3,"12/11/2018 5:50"
"14344",108,"12/11/2018 13:45"
"14345",5,"12/11/2018 16:25"
"14346",0,"12/11/2018 6:10"
"14347",-11,"12/11/2018 15:55"
"14348",-88,"12/11/2018 20:40"
"14349",-1,"12/11/2018 21:45"
"14350",87,"12/11/2018 8:00"
"14351",-6,"12/11/2018 16:50"
"14352",248,"12/11/2018 9:55"
"14353",59,"12/11/2018 20:00"
"14354",-4,"12/11/2018 6:00"
"14355",133,"12/11/2018 17:25"
"14356",-7,"12/11/2018 18:05"
"14357",24,"12/11/2018 22:45"
"14358",40,"12/11/2018 19:30"
"14359",17,"12/11/2018 10:40"
"14360",13,"12/11/2018 15:50"
"14361",-7,"12/11/2018 9:10"
"14362",0,"12/11/2018 12:55"
"14363",27,"12/11/2018 7:10"
"14364",9,"12/11/2018 15:25"
"14365",298,"12/11/2018 16:50"
"14366",-5,"12/11/2018 6:40"
"14367",12,"16/03/2019 7:20"
"14368",8,"16/03/2019 8:30"
"14369",-7,"16/03/2019 23:00"
"14370",0,"16/03/2019 16:35"
"14371",-5,"16/03/2019 23:40"
"14372",35,"16/03/2019 10:55"
"14373",22,"16/03/2019 14:40"
"14374",9,"16/03/2019 9:50"
"14375",4,"16/03/2019 18:35"
"14376",0,"16/03/2019 8:45"
"14377",8,"16/03/2019 18:20"
"14378",-14,"16/03/2019 3:55"
"14379",-13,"16/03/2019 13:55"
"14380",122,"16/03/2019 20:55"
"14381",-11,"16/03/2019 6:50"
"14382",0,"16/03/2019 11:40"
"14383",-10,"16/03/2019 15:50"
"14384",30,"16/03/2019 18:00"
"14385",-3,"16/03/2019 7:20"
"14386",65,"16/03/2019 13:30"
"14387",23,"16/03/2019 11:20"
"14388",38,"16/03/2019 17:40"
"14389",-5,"16/03/2019 5:50"
"14390",-2,"16/03/2019 13:45"
"14391",5,"16/03/2019 7:30"
"14392",-14,"16/03/2019 6:10"
"14393",-10,"16/03/2019 15:55"
"14394",-8,"16/03/2019 20:40"
"14395",12,"16/03/2019 21:45"
"14396",15,"16/03/2019 8:00"
"14397",3,"16/03/2019 16:50"
"14398",-11,"16/03/2019 9:55"
"14399",-17,"16/03/2019 20:00"
"14400",-10,"16/03/2019 6:00"
"14401",0,"16/03/2019 17:25"
"14402",74,"16/03/2019 18:05"
"14403",100,"16/03/2019 19:30"
"14404",85,"16/03/2019 21:40"
"14405",10,"16/03/2019 10:40"
"14406",-11,"16/03/2019 15:50"
"14407",-9,"16/03/2019 9:10"
"14408",1,"16/03/2019 12:55"
"14409",-11,"16/03/2019 7:10"
"14410",13,"16/03/2019 17:15"
"14411",4,"16/03/2019 16:50"
"14412",10,"16/03/2019 6:40"
"14413",10,"19/05/2018 7:40"
"14414",-11,"19/05/2018 23:15"
"14415",-9,"19/05/2018 23:35"
"14416",72,"19/05/2018 12:25"
"14417",-3,"19/05/2018 18:55"
"14418",30,"19/05/2018 8:00"
"14419",12,"19/05/2018 18:25"
"14420",10,"19/05/2018 4:05"
"14421",30,"19/05/2018 14:15"
"14422",134,"19/05/2018 17:55"
"14423",78,"19/05/2018 20:40"
"14424",-4,"19/05/2018 6:40"
"14425",0,"19/05/2018 4:20"
"14426",15,"19/05/2018 11:50"
"14427",50,"19/05/2018 16:15"
"14428",114,"19/05/2018 17:30"
"14429",8,"19/05/2018 7:20"
"14430",15,"19/05/2018 13:40"
"14431",22,"19/05/2018 11:10"
"14432",40,"19/05/2018 17:45"
"14433",-5,"19/05/2018 9:50"
"14434",-11,"19/05/2018 5:55"
"14435",18,"19/05/2018 13:50"
"14436",-15,"19/05/2018 6:55"
"14437",0,"19/05/2018 10:55"
"14438",-11,"19/05/2018 8:55"
"14439",-3,"19/05/2018 7:00"
"14440",26,"19/05/2018 15:35"
"14441",50,"19/05/2018 20:25"
"14442",56,"19/05/2018 22:15"
"14443",70,"19/05/2018 17:25"
"14444",70,"19/05/2018 15:40"
"14445",23,"19/05/2018 9:40"
"14446",8,"19/05/2018 3:50"
"14447",71,"19/05/2018 21:10"
"14448",0,"19/05/2018 5:45"
"14449",53,"19/05/2018 18:00"
"14450",50,"19/05/2018 23:05"
"14451",35,"19/05/2018 20:00"
"14452",62,"19/05/2018 22:05"
"14453",125,"19/05/2018 14:10"
"14454",95,"19/05/2018 16:15"
"14455",-28,"19/05/2018 8:35"
"14456",287,"19/05/2018 12:40"
"14457",6,"19/05/2018 6:35"
"14458",15,"19/05/2018 7:15"
"14459",-2,"19/05/2018 7:10"
"14460",27,"19/05/2018 8:35"
"14461",13,"19/05/2018 17:00"
"14462",5,"19/05/2018 6:35"
"14463",15,"08/12/2018 7:20"
"14464",-5,"08/12/2018 8:30"
"14465",4,"08/12/2018 23:00"
"14466",-5,"08/12/2018 16:35"
"14467",0,"08/12/2018 23:40"
"14468",15,"08/12/2018 10:55"
"14469",15,"08/12/2018 14:40"
"14470",0,"08/12/2018 18:35"
"14471",0,"08/12/2018 8:45"
"14472",0,"08/12/2018 18:20"
"14473",-15,"08/12/2018 3:55"
"14474",64,"08/12/2018 13:55"
"14475",101,"08/12/2018 20:55"
"14476",-11,"08/12/2018 6:50"
"14477",23,"08/12/2018 11:40"
"14478",13,"08/12/2018 15:50"
"14479",113,"08/12/2018 18:00"
"14480",15,"08/12/2018 7:20"
"14481",6,"08/12/2018 13:30"
"14482",30,"08/12/2018 11:20"
"14483",40,"08/12/2018 17:40"
"14484",21,"08/12/2018 9:50"
"14485",-13,"08/12/2018 5:50"
"14486",4,"08/12/2018 13:45"
"14487",-11,"08/12/2018 7:30"
"14488",-13,"08/12/2018 6:10"
"14489",20,"08/12/2018 15:55"
"14490",23,"08/12/2018 20:40"
"14491",143,"08/12/2018 21:45"
"14492",-16,"08/12/2018 8:00"
"14493",-15,"08/12/2018 16:50"
"14494",-16,"08/12/2018 9:55"
"14495",9,"08/12/2018 20:00"
"14496",4,"08/12/2018 6:00"
"14497",44,"08/12/2018 17:25"
"14498",29,"08/12/2018 18:05"
"14499",158,"08/12/2018 19:30"
"14500",76,"08/12/2018 21:40"
"14501",13,"08/12/2018 10:40"
"14502",51,"08/12/2018 15:50"
"14503",-5,"08/12/2018 9:10"
"14504",68,"08/12/2018 12:55"
"14505",0,"08/12/2018 7:10"
"14506",7,"08/12/2018 17:15"
"14507",-1,"08/12/2018 16:50"
"14508",8,"08/12/2018 6:40"
"14509",6,"26/06/2018 7:50"
"14510",-3,"26/06/2018 14:50"
"14511",10,"26/06/2018 23:15"
"14512",-2,"26/06/2018 23:05"
"14513",37,"26/06/2018 12:25"
"14514",12,"26/06/2018 18:55"
"14515",24,"26/06/2018 8:00"
"14516",-6,"26/06/2018 18:25"
"14517",41,"26/06/2018 23:25"
"14518",-12,"26/06/2018 4:05"
"14519",74,"26/06/2018 14:15"
"14520",33,"26/06/2018 17:55"
"14521",-18,"26/06/2018 20:40"
"14522",10,"26/06/2018 6:40"
"14523",11,"26/06/2018 4:20"
"14524",86,"26/06/2018 11:50"
"14525",215,"26/06/2018 16:15"
"14526",-7,"26/06/2018 17:30"
"14527",20,"26/06/2018 7:20"
"14528",47,"26/06/2018 13:40"
"14529",0,"26/06/2018 11:10"
"14530",137,"26/06/2018 17:45"
"14531",51,"26/06/2018 9:50"
"14532",93,"26/06/2018 5:55"
"14533",112,"26/06/2018 13:50"
"14534",78,"26/06/2018 6:55"
"14535",113,"26/06/2018 10:55"
"14536",17,"26/06/2018 7:00"
"14537",10,"26/06/2018 15:35"
"14538",4,"26/06/2018 20:25"
"14539",54,"26/06/2018 22:15"
"14540",30,"26/06/2018 15:40"
"14541",60,"26/06/2018 9:40"
"14542",-14,"26/06/2018 3:50"
"14543",10,"26/06/2018 21:10"
"14544",38,"26/06/2018 5:45"
"14545",-19,"26/06/2018 18:00"
"14546",20,"26/06/2018 20:00"
"14547",168,"26/06/2018 22:05"
"14548",87,"26/06/2018 14:10"
"14549",-9,"26/06/2018 8:35"
"14550",30,"26/06/2018 12:40"
"14551",40,"26/06/2018 5:40"
"14552",69,"26/06/2018 7:15"
"14553",11,"26/06/2018 7:10"
"14554",10,"26/06/2018 8:35"
"14555",7,"26/06/2018 17:00"
"14556",-4,"26/06/2018 6:35"
"14557",-2,"31/12/2018 7:40"
"14558",-2,"31/12/2018 8:30"
"14559",-9,"31/12/2018 23:00"
"14560",-6,"31/12/2018 23:40"
"14561",41,"31/12/2018 10:55"
"14562",19,"31/12/2018 14:40"
"14563",-2,"31/12/2018 18:35"
"14564",27,"31/12/2018 6:40"
"14565",-2,"31/12/2018 18:20"
"14566",-20,"31/12/2018 3:55"
"14567",95,"31/12/2018 13:55"
"14568",94,"31/12/2018 20:55"
"14569",-10,"31/12/2018 6:50"
"14570",22,"31/12/2018 11:40"
"14571",55,"31/12/2018 15:50"
"14572",10,"31/12/2018 18:00"
"14573",0,"31/12/2018 7:20"
"14574",12,"31/12/2018 13:30"
"14575",19,"31/12/2018 11:20"
"14576",87,"31/12/2018 17:40"
"14577",19,"31/12/2018 9:50"
"14578",-1,"31/12/2018 5:50"
"14579",14,"31/12/2018 13:45"
"14580",-10,"31/12/2018 7:30"
"14581",-10,"31/12/2018 16:25"
"14582",0,"31/12/2018 6:10"
"14583",-9,"31/12/2018 15:55"
"14584",-2,"31/12/2018 20:40"
"14585",81,"31/12/2018 21:45"
"14586",-10,"31/12/2018 8:00"
"14587",1,"31/12/2018 16:50"
"14588",0,"31/12/2018 9:55"
"14589",107,"31/12/2018 20:00"
"14590",-17,"31/12/2018 6:00"
"14591",12,"31/12/2018 17:25"
"14592",72,"31/12/2018 18:05"
"14593",35,"31/12/2018 19:30"
"14594",9,"31/12/2018 21:40"
"14595",15,"31/12/2018 10:40"
"14596",15,"31/12/2018 15:50"
"14597",-18,"31/12/2018 9:10"
"14598",47,"31/12/2018 12:55"
"14599",-2,"31/12/2018 7:10"
"14600",-5,"31/12/2018 15:25"
"14601",-6,"31/12/2018 16:50"
"14602",-4,"31/12/2018 6:40"
"14603",-10,"25/07/2018 7:50"
"14604",5,"25/07/2018 14:50"
"14605",-17,"25/07/2018 23:15"
"14606",-9,"25/07/2018 23:35"
"14607",0,"25/07/2018 18:55"
"14608",10,"25/07/2018 8:00"
"14609",-7,"25/07/2018 18:25"
"14610",-17,"25/07/2018 4:05"
"14611",-11,"25/07/2018 14:15"
"14612",-12,"25/07/2018 17:55"
"14613",12,"25/07/2018 20:40"
"14614",-13,"25/07/2018 6:40"
"14615",-19,"25/07/2018 4:20"
"14616",37,"25/07/2018 11:50"
"14617",-18,"25/07/2018 16:15"
"14618",0,"25/07/2018 17:30"
"14619",-1,"25/07/2018 7:20"
"14620",38,"25/07/2018 13:40"
"14621",5,"25/07/2018 11:10"
"14622",24,"25/07/2018 17:45"
"14623",9,"25/07/2018 9:50"
"14624",-15,"25/07/2018 5:55"
"14625",-23,"25/07/2018 13:50"
"14626",-10,"25/07/2018 6:55"
"14627",-11,"25/07/2018 10:55"
"14628",-6,"25/07/2018 8:55"
"14629",-15,"25/07/2018 9:10"
"14630",-16,"25/07/2018 7:00"
"14631",-5,"25/07/2018 15:35"
"14632",42,"25/07/2018 20:25"
"14633",10,"25/07/2018 17:25"
"14634",2,"25/07/2018 15:40"
"14635",0,"25/07/2018 9:40"
"14636",-15,"25/07/2018 3:50"
"14637",45,"25/07/2018 21:10"
"14638",-15,"25/07/2018 5:45"
"14639",102,"25/07/2018 18:00"
"14640",60,"25/07/2018 20:00"
"14641",-5,"25/07/2018 22:05"
"14642",30,"25/07/2018 14:10"
"14643",-34,"25/07/2018 8:35"
"14644",67,"25/07/2018 12:40"
"14645",-14,"25/07/2018 7:15"
"14646",5,"25/07/2018 7:10"
"14647",-2,"25/07/2018 16:15"
"14648",-12,"25/07/2018 17:00"
"14649",-10,"25/07/2018 6:35"
"14650",82,"21/11/2018 12:40"
"14651",394,"21/11/2018 0:40"
"14652",-1,"21/11/2018 23:45"
"14653",24,"21/08/2018 12:55"
"14654",60,"21/08/2018 22:40"
"14655",28,"23/07/2018 12:55"
"14656",18,"20/06/2018 12:55"
"14657",35,"06/05/2018 12:55"
"14658",46,"10/04/2019 22:40"
"14659",18,"14/03/2019 0:40"
"14660",-4,"21/08/2018 7:50"
"14661",2,"21/08/2018 14:50"
"14662",-11,"21/08/2018 23:15"
"14663",5,"21/08/2018 23:05"
"14664",-8,"21/08/2018 12:25"
"14665",0,"21/08/2018 18:55"
"14666",-5,"21/08/2018 18:25"
"14667",-3,"21/08/2018 23:25"
"14668",-7,"21/08/2018 4:05"
"14669",12,"21/08/2018 14:15"
"14670",32,"21/08/2018 17:55"
"14671",-10,"21/08/2018 6:40"
"14672",8,"21/08/2018 4:20"
"14673",-20,"21/08/2018 11:50"
"14674",0,"21/08/2018 16:15"
"14675",38,"21/08/2018 17:30"
"14676",5,"21/08/2018 7:20"
"14677",-17,"21/08/2018 13:40"
"14678",-1,"21/08/2018 11:10"
"14679",-8,"21/08/2018 17:45"
"14680",10,"21/08/2018 9:50"
"14681",-20,"21/08/2018 5:55"
"14682",44,"21/08/2018 13:50"
"14683",2,"21/08/2018 10:55"
"14684",-8,"21/08/2018 8:55"
"14685",-15,"21/08/2018 7:00"
"14686",6,"21/08/2018 15:35"
"14687",22,"21/08/2018 22:15"
"14688",85,"21/08/2018 17:25"
"14689",-8,"21/08/2018 15:40"
"14690",-18,"21/08/2018 9:40"
"14691",-5,"21/08/2018 3:50"
"14692",47,"21/08/2018 21:10"
"14693",-19,"21/08/2018 5:45"
"14694",75,"21/08/2018 18:00"
"14695",8,"21/08/2018 20:00"
"14696",-5,"21/08/2018 22:05"
"14697",9,"21/08/2018 14:10"
"14698",-16,"21/08/2018 16:15"
"14699",-20,"21/08/2018 8:35"
"14700",29,"21/08/2018 12:40"
"14701",-14,"21/08/2018 7:15"
"14702",5,"21/08/2018 7:10"
"14703",5,"21/08/2018 17:35"
"14704",-3,"21/08/2018 8:35"
"14705",-2,"21/08/2018 6:35"
"14706",5,"10/01/2019 8:30"
"14707",30,"10/01/2019 23:00"
"14708",37,"10/01/2019 16:35"
"14709",20,"10/01/2019 23:40"
"14710",-12,"10/01/2019 10:55"
"14711",-2,"10/01/2019 14:40"
"14712",20,"10/01/2019 18:35"
"14713",1,"10/01/2019 9:35"
"14714",265,"10/01/2019 18:20"
"14715",-28,"10/01/2019 3:55"
"14716",37,"10/01/2019 13:55"
"14717",-48,"10/01/2019 20:55"
"14718",54,"10/01/2019 6:50"
"14719",50,"10/01/2019 11:40"
"14720",133,"10/01/2019 15:50"
"14721",39,"10/01/2019 18:00"
"14722",35,"10/01/2019 7:20"
"14723",-1,"10/01/2019 13:30"
"14724",35,"10/01/2019 11:20"
"14725",88,"10/01/2019 17:40"
"14726",10,"10/01/2019 9:50"
"14727",-6,"10/01/2019 5:50"
"14728",22,"10/01/2019 13:45"
"14729",25,"10/01/2019 7:30"
"14730",14,"10/01/2019 5:45"
"14731",120,"10/01/2019 15:55"
"14732",121,"10/01/2019 20:40"
"14733",107,"10/01/2019 21:45"
"14734",35,"10/01/2019 8:00"
"14735",25,"10/01/2019 16:50"
"14736",2,"10/01/2019 9:55"
"14737",184,"10/01/2019 20:00"
"14738",0,"10/01/2019 6:00"
"14739",75,"10/01/2019 17:25"
"14740",61,"10/01/2019 18:05"
"14741",192,"10/01/2019 19:30"
"14742",71,"10/01/2019 21:40"
"14743",137,"10/01/2019 10:40"
"14744",95,"10/01/2019 15:50"
"14745",9,"10/01/2019 8:45"
"14746",38,"10/01/2019 12:55"
"14747",53,"10/01/2019 7:10"
"14748",209,"10/01/2019 16:50"
"14749",11,"10/01/2019 17:15"
"14750",75,"10/01/2019 6:40"
"14751",41,"11/02/2019 12:40"
"14752",13,"11/02/2019 0:40"
"14753",15,"21/11/2018 7:40"
"14754",25,"21/11/2018 8:30"
"14755",26,"21/11/2018 23:00"
"14756",-3,"21/11/2018 23:40"
"14757",32,"21/11/2018 10:55"
"14758",-2,"21/11/2018 14:40"
"14759",-5,"21/11/2018 18:35"
"14760",7,"21/11/2018 6:40"
"14761",242,"21/11/2018 18:20"
"14762",-25,"21/11/2018 3:55"
"14763",69,"21/11/2018 13:55"
"14764",6,"21/11/2018 20:55"
"14765",30,"21/11/2018 6:50"
"14766",-7,"21/11/2018 11:40"
"14767",28,"21/11/2018 15:50"
"14768",47,"21/11/2018 18:00"
"14769",30,"21/11/2018 13:30"
"14770",16,"21/11/2018 11:20"
"14771",155,"21/11/2018 17:40"
"14772",10,"21/11/2018 9:50"
"14773",15,"21/11/2018 5:50"
"14774",133,"21/11/2018 13:45"
"14775",7,"21/11/2018 7:30"
"14776",-5,"21/11/2018 16:25"
"14777",20,"21/11/2018 6:10"
"14778",1,"21/11/2018 15:55"
"14779",-83,"21/11/2018 20:40"
"14780",-3,"21/11/2018 8:00"
"14781",40,"21/11/2018 16:50"
"14782",18,"21/11/2018 9:55"
"14783",46,"21/11/2018 20:00"
"14784",-4,"21/11/2018 6:00"
"14785",-1,"21/11/2018 17:25"
"14786",64,"21/11/2018 18:05"
"14787",51,"21/11/2018 22:45"
"14788",89,"21/11/2018 19:30"
"14789",78,"21/11/2018 10:40"
"14790",58,"21/11/2018 15:50"
"14791",-16,"21/11/2018 9:10"
"14792",135,"21/11/2018 12:55"
"14793",10,"21/11/2018 7:10"
"14794",3,"21/11/2018 17:15"
"14795",354,"21/11/2018 16:50"
"14796",-4,"21/11/2018 8:25"
"14797",9,"20/12/2018 12:40"
"14798",49,"20/12/2018 0:40"
"14799",34,"22/10/2018 12:55"
"14800",23,"22/10/2018 22:40"
"14801",34,"06/09/2018 12:55"
"14802",11,"06/09/2018 22:40"
"14803",-10,"23/07/2018 7:40"
"14804",-2,"23/07/2018 14:50"
"14805",60,"23/07/2018 23:15"
"14806",-32,"23/07/2018 12:25"
"14807",0,"23/07/2018 18:55"
"14808",59,"23/07/2018 8:00"
"14809",-5,"23/07/2018 18:35"
"14810",4,"23/07/2018 4:05"
"14811",37,"23/07/2018 14:15"
"14812",152,"23/07/2018 17:55"
"14813",-5,"23/07/2018 6:40"
"14814",-11,"23/07/2018 4:20"
"14815",-4,"23/07/2018 11:50"
"14816",-19,"23/07/2018 16:15"
"14817",-19,"23/07/2018 17:30"
"14818",12,"23/07/2018 7:20"
"14819",0,"23/07/2018 13:40"
"14820",-15,"23/07/2018 11:10"
"14821",11,"23/07/2018 17:45"
"14822",0,"23/07/2018 9:50"
"14823",0,"23/07/2018 5:55"
"14824",-8,"23/07/2018 13:50"
"14825",-21,"23/07/2018 6:55"
"14826",-9,"23/07/2018 10:55"
"14827",3,"23/07/2018 8:55"
"14828",-3,"23/07/2018 9:10"
"14829",-16,"23/07/2018 7:00"
"14830",-17,"23/07/2018 15:35"
"14831",25,"23/07/2018 20:25"
"14832",53,"23/07/2018 17:25"
"14833",-14,"23/07/2018 15:40"
"14834",24,"23/07/2018 9:40"
"14835",-5,"23/07/2018 3:50"
"14836",3,"23/07/2018 21:10"
"14837",-10,"23/07/2018 5:45"
"14838",23,"23/07/2018 18:00"
"14839",-20,"23/07/2018 20:00"
"14840",54,"23/07/2018 22:05"
"14841",25,"23/07/2018 14:10"
"14842",10,"23/07/2018 16:15"
"14843",-20,"23/07/2018 8:35"
"14844",50,"23/07/2018 12:40"
"14845",-2,"23/07/2018 7:15"
"14846",2,"23/07/2018 7:10"
"14847",5,"23/07/2018 17:00"
"14848",19,"23/07/2018 6:35"
"14849",-3,"20/06/2018 7:50"
"14850",-10,"20/06/2018 14:50"
"14851",-6,"20/06/2018 23:15"
"14852",23,"20/06/2018 23:35"
"14853",80,"20/06/2018 12:25"
"14854",19,"20/06/2018 18:55"
"14855",1,"20/06/2018 8:00"
"14856",-7,"20/06/2018 18:25"
"14857",-11,"20/06/2018 4:05"
"14858",0,"20/06/2018 14:15"
"14859",219,"20/06/2018 17:55"
"14860",101,"20/06/2018 20:40"
"14861",61,"20/06/2018 6:40"
"14862",-8,"20/06/2018 4:20"
"14863",10,"20/06/2018 11:50"
"14864",72,"20/06/2018 16:15"
"14865",69,"20/06/2018 17:30"
"14866",34,"20/06/2018 7:20"
"14867",-7,"20/06/2018 13:40"
"14868",5,"20/06/2018 11:10"
"14869",58,"20/06/2018 17:45"
"14870",14,"20/06/2018 9:50"
"14871",0,"20/06/2018 5:55"
"14872",31,"20/06/2018 13:50"
"14873",-7,"20/06/2018 6:55"
"14874",-17,"20/06/2018 10:55"
"14875",40,"20/06/2018 8:55"
"14876",-2,"20/06/2018 9:10"
"14877",1,"20/06/2018 7:00"
"14878",-17,"20/06/2018 15:35"
"14879",23,"20/06/2018 20:25"
